,Prob0,Prob1,Prob2,Prob3,Prob4,Prob5,Prob6,Prob7,Prob8,Prob9,Prob10,Prob11,Prediction,Probability,Real Class,Decision
19,0.07151374,0.006380397,3.12488e-08,0.905579,0.0005501581,0.0068879016,1.09729684e-10,4.191947e-05,3.8285043e-06,0.0046347356,0.0030746781,0.0013337331,3,0.905579,3,1
20,3.4225992e-05,3.9791803e-13,1.8688329e-16,7.578274e-08,4.980365e-07,4.6263467e-06,2.6262192e-08,8.927102e-09,1.8322604e-23,2.9700867e-10,0.9999598,7.5527066e-07,10,0.9999598,10,1
21,1.2530481e-09,3.8655805e-14,6.7581757e-26,5.2638783e-17,1.6169398e-07,9.8800825e-08,6.6838476e-34,0.9999995,1.3695838e-21,2.6115444e-07,8.432598e-14,1.5836439e-10,7,0.9999995,7,1
22,2.5860552e-05,6.6775974e-05,5.9158288e-06,1.6423501e-09,0.00042940976,1.6577653e-09,6.6399416e-12,3.2106016e-09,0.9991487,0.00030568376,4.01171e-09,1.7635919e-05,8,0.9991487,8,1
23,1.4261775e-11,5.6467782e-18,2.5488603e-22,1.0,1.6301983e-21,4.936921e-09,1.367519e-33,3.4135625e-15,1.4654685e-31,9.078952e-16,4.2265826e-17,7.3766455e-20,3,1.0,3,1
24,0.00026663736,4.010677e-05,7.2132956e-08,2.2186949e-05,0.1724966,6.2340096e-06,8.7471624e-10,4.0785788e-05,7.824089e-05,0.00038663755,0.112313114,0.71434945,11,0.71434945,11,1
25,1.318341e-09,2.309921e-12,3.314071e-06,7.8497316e-13,1.3298295e-07,1.7069689e-12,1.26370555e-20,2.292725e-14,0.9999963,7.0195744e-10,2.1554487e-13,2.1562653e-07,8,0.9999963,8,1
26,7.2270887e-09,3.353842e-11,1.07739884e-29,3.4599258e-16,0.00045135297,9.411345e-10,2.0223064e-35,6.5372824e-12,3.2150696e-15,0.9995485,4.907414e-10,1.15145816e-07,9,0.9995485,9,1
27,1.8876942e-09,1.1359803e-20,2.3080765e-22,5.854727e-16,3.8878817e-11,2.1876899e-08,1.0984107e-30,0.9999999,2.188754e-23,8.326932e-08,2.0686549e-14,2.0978549e-11,7,0.9999999,7,1
28,1.3566768e-08,1.34645496e-20,1.3313257e-14,7.4557716e-13,2.818213e-10,4.4685045e-10,1.0,4.358692e-22,4.2306572e-20,3.4814757e-10,1.3285064e-12,3.736128e-16,6,1.0,6,1
29,6.919697e-08,3.1349742e-10,9.325901e-27,2.918435e-14,0.0006305439,2.1150102e-08,9.5938007e-32,1.26967e-10,6.693821e-14,0.9993691,4.4576116e-09,3.784465e-07,9,0.9993691,9,1
30,0.0044384114,0.16347909,1.8252002e-11,0.00010098289,0.0009376799,0.53058326,2.4298431e-14,0.0013964608,2.1127141e-06,0.29904786,6.508853e-06,7.736873e-06,5,0.53058326,9,0
31,0.0037707156,2.8215752e-06,0.99610907,3.5048387e-08,2.7595982e-08,1.7603877e-05,8.8107576e-05,8.507549e-06,6.939286e-11,8.9562725e-08,2.9269734e-06,3.3947003e-08,2,0.99610907,2,1
32,4.6785553e-12,7.2288756e-17,1.7106611e-16,6.329202e-20,1.6279714e-16,1.0921062e-15,5.8645987e-34,7.20877e-18,1.0,4.0665327e-10,8.49437e-24,2.1294883e-16,8,1.0,8,1
33,0.99998856,2.2332085e-07,5.3712948e-14,1.8587626e-08,2.0633346e-11,1.1155311e-05,1.0152668e-16,6.985382e-10,1.3051868e-11,1.2677255e-08,4.249743e-13,1.650413e-16,0,0.99998856,0,1
34,1.4888235e-05,5.3688833e-05,3.824523e-06,2.092564e-08,0.0006088412,2.0675843e-09,1.2521209e-11,1.000355e-08,0.99878615,8.429564e-05,6.4949276e-08,0.00044814168,8,0.99878615,8,1
35,3.865827e-06,1.6033403e-07,0.0002701048,3.9440884e-08,2.6012647e-05,3.552506e-08,3.5544738e-14,1.888773e-09,0.9995871,7.4774624e-07,1.7437344e-08,0.00011188354,8,0.9995871,8,1
36,9.904285e-07,2.6727505e-09,6.115869e-11,0.99997365,8.640803e-13,2.5441477e-05,1.6920491e-15,1.28781e-08,8.73463e-19,6.920377e-10,1.733318e-08,1.4055669e-12,3,0.99997365,3,1
37,7.18007e-05,0.9890485,7.072773e-18,8.366137e-08,6.139326e-05,0.009941882,7.7226454e-21,0.00015478337,3.0385396e-11,0.0007156066,5.6340605e-06,4.5130477e-07,1,0.9890485,1,1
38,2.8621662e-05,3.3743053e-09,9.503074e-19,0.9999312,3.432088e-05,1.7764975e-06,3.2326784e-19,1.2031343e-09,5.7154196e-15,1.6525539e-06,2.6607365e-08,2.330279e-06,3,0.9999312,3,1
39,0.022706905,0.018411301,2.991368e-11,0.0061436384,0.0013306452,0.00022676056,1.7656202e-10,0.002274262,2.3714127e-12,0.00025018014,0.94541395,0.0032423132,10,0.94541395,10,1
40,1.1435275e-10,5.953614e-19,2.5333095e-24,1.7190795e-17,1.7287517e-11,2.593034e-09,1.9610853e-34,1.0,6.2009055e-23,2.982238e-08,1.7765141e-16,8.238302e-13,7,1.0,7,1
41,1.2902008e-07,5.0414836e-11,2.7645454e-29,8.784564e-15,1.9303743e-05,4.054616e-08,3.0232396e-33,2.7550698e-11,6.984532e-16,0.99998057,3.6389766e-10,1.3992073e-09,9,0.99998057,9,1
42,0.9756488,0.0007927268,5.045037e-10,6.199897e-05,0.00014982797,0.008375084,5.8572613e-09,0.00064878794,3.982491e-13,2.1430042e-06,0.014298282,2.2372034e-05,0,0.9756488,0,1
43,0.0043360665,0.99500775,2.234803e-16,3.4478896e-06,1.1004255e-05,0.00020326553,2.9406913e-21,1.1478388e-05,1.34743185e-08,0.00035209133,1.5324284e-05,5.959207e-05,1,0.99500775,1,1
44,0.9990262,0.000552603,5.472493e-11,3.179419e-06,4.247182e-10,0.0004084437,1.2084718e-07,9.024317e-06,1.582097e-13,1.836683e-09,4.4285156e-07,8.13472e-13,0,0.9990262,0,1
45,0.004015996,0.10163928,3.1759595e-07,0.85112584,0.00016517405,0.042813554,1.1264579e-15,9.08274e-05,5.934447e-11,0.000102218895,1.42501185e-05,3.2513064e-05,3,0.85112584,3,1
46,0.001969584,5.8435255e-08,1.9970146e-08,2.7423625e-06,0.9638422,0.0010094695,3.033794e-06,2.3317196e-05,9.650772e-11,0.013292398,0.018816778,0.0010403362,4,0.9638422,4,1
47,0.026276782,0.9712985,5.307612e-07,8.04708e-05,0.00010372444,8.146582e-05,4.8887072e-14,1.7872164e-05,6.004658e-08,0.001185614,0.0008896232,6.5242355e-05,1,0.9712985,1,1
48,0.00013329113,2.0232019e-05,9.4050705e-09,6.357866e-06,0.25238588,9.583004e-06,5.1255584e-12,2.0389709e-05,1.3995958e-05,0.002815538,0.0031832382,0.7414115,11,0.7414115,11,1
49,1.178283e-06,8.094757e-08,1.7357587e-23,1.8917233e-13,0.0005471108,2.1793559e-08,5.660267e-29,2.0465376e-09,2.3136811e-12,0.9994506,7.608804e-08,8.271847e-07,9,0.9994506,9,1
50,0.00012635699,2.4329865e-05,2.0923767e-09,6.3970665e-06,0.14078932,1.22848805e-05,1.1515376e-13,1.43254365e-05,6.378936e-06,0.00079247146,0.0006275521,0.8576005,11,0.8576005,11,1
51,0.0044705966,6.9665415e-12,4.90846e-12,5.508282e-10,1.0579823e-05,3.5594987e-08,2.277884e-15,0.00037053518,2.0780137e-29,3.2719525e-09,0.9951225,2.5797692e-05,10,0.9951225,10,1
52,8.579022e-06,3.208584e-10,1.9243418e-10,4.0217188e-10,1.7285704e-06,3.695935e-07,4.373853e-17,0.99989927,2.27747e-15,3.373371e-05,3.2905714e-08,5.6273304e-05,7,0.99989927,7,1
53,0.99998856,8.594966e-07,4.4836452e-12,9.537184e-06,1.425678e-17,1.0358051e-06,2.0362217e-11,9.530965e-10,4.6494734e-16,3.266264e-12,6.97336e-14,1.0202775e-19,0,0.99998856,0,1
54,0.00018212709,0.0030547997,2.5073032e-12,6.826847e-09,0.96223885,2.143398e-06,1.06657856e-20,6.4567837e-07,6.854178e-10,0.0334621,6.01466e-05,0.0009991265,4,0.96223885,4,1
55,7.692723e-09,1.4204794e-22,5.3765188e-15,3.735947e-14,1.3090036e-11,6.0575524e-11,1.0,1.07825895e-23,4.01053e-23,1.0043259e-11,3.2222465e-14,1.9542307e-18,6,1.0,6,1
56,6.519638e-09,3.13284e-15,3.1016494e-15,0.9999989,7.730186e-18,1.0820343e-06,1.11956954e-23,8.215173e-11,1.1031605e-27,4.3688702e-13,1.111465e-12,9.4190904e-17,3,0.9999989,3,1
57,0.008011152,0.00017597906,0.00027836667,0.0018484425,0.005242545,0.0027807602,1.0917778e-06,0.93541676,5.199839e-12,0.00033312698,0.031950425,0.013961375,7,0.93541676,7,1
58,0.0009336461,1.2974776e-06,7.756263e-17,2.4335712e-08,0.0002200638,0.0006071951,2.3636658e-19,0.0005262127,1.52539e-08,0.99771154,1.9805513e-09,1.0108308e-07,9,0.99771154,9,1
59,3.186247e-08,1.3828415e-19,0.0,2.7840825e-22,6.617407e-19,1.0,0.0,1.4571632e-15,0.0,2.2935842e-16,1.4559859e-29,1.181145e-31,5,1.0,5,1
60,4.9238202e-05,1.2986959e-06,2.3699172e-16,3.165632e-08,0.27315795,0.00011818347,1.5844464e-19,3.6253903e-05,2.0389376e-11,0.726397,6.947048e-06,0.00023309742,9,0.726397,9,1
61,1.842196e-05,9.987163e-10,4.643927e-08,4.1851576e-09,0.75961435,1.1053466e-05,2.623323e-10,2.2108597e-06,3.3063818e-05,0.23894805,2.4797544e-05,0.0013481176,4,0.75961435,4,1
62,8.6235666e-08,2.359086e-19,3.85682e-13,4.103389e-12,2.9124292e-10,8.383145e-10,0.9999999,1.9550936e-20,3.209123e-20,2.3374988e-10,6.061363e-12,9.279444e-16,6,0.9999999,6,1
63,0.018011842,0.00033002047,6.886339e-07,0.00037639486,0.23856346,0.002988642,9.553525e-09,0.6250663,5.4765532e-12,0.013442523,0.08445488,0.016765298,7,0.6250663,4,0
64,0.0071181227,0.0437398,1.7754532e-13,1.164115e-06,0.002408605,7.627316e-08,2.799847e-17,7.27995e-05,6.9988952e-09,0.00019114504,0.9243638,0.022104457,10,0.9243638,10,1
65,0.000492663,6.4824424e-05,8.639832e-05,2.3077295e-07,0.6207722,3.9447088e-05,3.5542483e-10,0.00010347964,0.035378378,0.31316596,2.682247e-05,0.029869677,4,0.6207722,9,0
66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10,1.0,10,1
67,1.6466278e-07,0.9999975,4.4072123e-17,1.8080261e-06,1.615815e-10,3.2252843e-09,6.558861e-26,9.21009e-12,1.1142485e-08,5.4417e-07,1.6933973e-11,6.94734e-09,1,0.9999975,1,1
68,3.7472117e-12,1.1073293e-16,4.4237804e-17,3.1549386e-20,1.203302e-16,9.057781e-16,1.5986263e-34,1.1153794e-17,1.0,4.8351456e-10,4.3847366e-24,1.2087446e-16,8,1.0,8,1
69,1.01352086e-10,7.082161e-18,3.4488723e-25,3.2319775e-18,4.3627504e-11,1.3108314e-09,3.2580313e-35,1.0,8.0926596e-23,1.3815205e-08,1.4477654e-16,6.244555e-13,7,1.0,7,1
70,0.60916907,9.841152e-06,4.693965e-11,2.9375556e-06,0.00029955967,0.0006792535,2.8269731e-08,0.0016348893,8.08419e-18,6.5164244e-08,0.3881666,3.7753744e-05,0,0.60916907,10,0
71,1.6135199e-07,2.2572205e-11,9.832026e-13,0.99998033,1.847841e-13,1.9565137e-05,8.927e-19,7.972765e-09,1.7707517e-20,6.10043e-10,5.808095e-10,1.567387e-13,3,0.99998033,3,1
72,0.013386514,1.7858867e-05,0.985379,2.0756663e-06,4.147781e-06,0.00026368597,0.0007159086,0.00013406994,1.6119905e-08,6.8377262e-06,8.5921034e-05,3.9841143e-06,2,0.985379,2,1
73,1.28184725e-08,1.7245714e-16,0.0,1.4135862e-16,3.8519584e-18,1.0,0.0,7.0655524e-14,0.0,4.209194e-11,1.1825618e-29,5.7162516e-29,5,1.0,5,1
74,0.9415075,8.4195113e-07,0.0581219,1.4730364e-05,1.3176737e-09,8.443824e-06,0.0003404762,6.0366614e-07,1.4287509e-09,4.3321626e-09,5.5619043e-06,4.6468367e-09,0,0.9415075,0,1
75,3.260405e-13,7.4628476e-23,0.0,1.6180031e-24,2.2268698e-25,1.0,0.0,8.1802605e-20,0.0,4.542336e-18,2.1328556e-37,0.0,5,1.0,5,1
76,5.2268126e-07,4.4096915e-08,2.0778616e-14,3.7898482e-10,0.00040211633,3.7790264e-11,7.205936e-23,4.0282133e-10,7.793247e-07,1.2879844e-08,2.3935854e-06,0.99959415,11,0.99959415,11,1
77,1.1619066e-05,9.350936e-10,7.3156224e-25,0.99997735,2.3179518e-06,8.022444e-06,1.7507275e-24,1.1174072e-09,1.8886206e-20,1.2266081e-07,6.084576e-09,6.507789e-07,3,0.99997735,3,1
78,0.006180991,9.221587e-06,0.9935846,1.11069895e-07,8.2985615e-08,3.6367506e-05,0.00016946875,1.2757567e-05,3.0494454e-10,2.9399698e-07,6.1878995e-06,5.5224376e-08,2,0.9935846,2,1
79,7.8471036e-05,1.6991743e-06,1.2205606e-07,1.865528e-08,0.8669658,1.9648409e-05,2.0659518e-12,0.00014855697,2.1024864e-06,0.11666769,4.0680934e-05,0.016075281,4,0.8669658,4,1
80,0.06639102,0.714308,2.3561484e-09,0.00055748346,0.0038378816,5.6898025e-05,3.6927798e-11,0.0026851885,3.2908715e-06,0.14055596,0.059215598,0.012388586,1,0.714308,1,1
81,0.00044225133,2.6080002e-07,2.1064042e-13,1.2486834e-07,0.7740379,2.3588973e-05,6.614786e-17,1.4555576e-05,5.0474e-11,0.22094345,0.00012353645,0.0044143368,4,0.7740379,4,1
82,0.0003335968,8.396906e-17,7.168241e-17,2.452582e-09,8.393871e-08,2.1935807e-06,7.102668e-10,2.253414e-07,1.1450468e-35,2.9740056e-12,0.99966395,9.021035e-09,10,0.99966395,10,1
83,0.00026726964,3.683863e-10,1.6116398e-10,1.4843677e-05,2.0518341e-06,0.0007875771,0.00052399794,8.651698e-07,2.7618224e-26,8.0667645e-10,0.9984034,1.9350287e-08,10,0.9984034,10,1
84,4.956974e-08,7.325696e-19,2.9909574e-13,8.912713e-12,2.2925253e-09,1.2521861e-09,1.0,2.7153212e-20,2.462213e-18,1.3430101e-09,2.3286916e-11,1.1398993e-14,6,1.0,6,1
85,1.9609265e-06,0.9999764,6.029732e-15,2.0457075e-05,6.340252e-09,1.27192425e-08,3.4768496e-24,7.0641576e-11,1.1132865e-07,7.3980925e-07,1.297906e-09,4.4551427e-07,1,0.9999764,1,1
86,1.4368455e-06,2.596941e-07,3.359194e-13,4.214055e-10,9.6498195e-05,1.4738258e-10,1.0332041e-23,2.6525349e-10,0.0001039263,1.9516764e-07,1.665698e-07,0.9997975,11,0.9997975,11,1
87,3.3803673e-09,4.0375797e-22,3.8471474e-15,9.100182e-14,5.3015814e-11,8.4013733e-11,1.0,1.10342495e-23,1.1101645e-21,3.4845963e-11,1.0006039e-13,1.9334177e-17,6,1.0,6,1
88,6.674415e-06,0.99374515,5.4954972e-18,4.919828e-08,0.0052116984,1.4267256e-05,2.4843884e-24,1.0719143e-06,5.1359837e-11,0.0009602157,3.9278253e-05,2.1678235e-05,1,0.99374515,1,1
89,0.0009576639,5.9643313e-05,0.00045004973,2.1523971e-09,0.8789578,2.1789325e-05,6.3628434e-12,0.00013854029,0.00011400296,0.116688855,1.3544236e-05,0.002598177,4,0.8789578,4,1
90,0.00016966238,2.2002909e-14,8.669374e-35,6.2864448e-15,1.8023544e-11,0.9998299,1.11878174e-32,1.4452221e-11,3.365436e-27,5.356145e-07,9.225483e-18,3.06744e-23,5,0.9998299,5,1
91,0.9945813,8.070895e-05,4.3498754e-14,1.9541562e-06,0.0006998587,0.0041298443,1.3667612e-14,0.00023008972,1.483787e-13,9.0882604e-05,0.00018504457,3.058363e-07,0,0.9945813,0,1
92,0.032353364,0.008090666,1.3309845e-07,0.90497464,0.0024362612,0.024520334,1.4214203e-09,0.00013723725,5.015819e-06,0.0149050485,0.011378975,0.0011983039,3,0.90497464,3,1
93,0.0014328038,0.9814632,1.7183944e-14,3.0979168e-06,0.00032893792,0.015811125,4.215361e-17,0.0002487884,2.9802685e-10,0.00047564422,0.0002268411,9.643463e-06,1,0.9814632,1,1
94,5.241194e-05,2.6235488e-05,7.890199e-14,1.028666e-09,0.19367859,5.02633e-06,8.1578005e-19,3.712066e-06,2.7489193e-08,0.8061849,4.4076032e-06,4.468305e-05,9,0.8061849,9,1
95,0.9843999,5.860537e-11,3.1497808e-14,1.1348902e-05,3.629007e-07,0.0001424648,3.5566602e-13,0.0017716233,4.6529915e-24,4.402189e-09,0.013663742,1.0613587e-05,0,0.9843999,0,1
96,8.442356e-05,6.555209e-07,2.3644608e-10,2.4223267e-08,0.0485989,1.154146e-09,1.1576617e-14,4.488204e-08,0.0002845373,1.604456e-05,0.22264303,0.7283724,11,0.7283724,10,0
97,0.014234385,1.3602248e-05,0.98525816,4.4795493e-07,1.535457e-08,0.00011895015,0.00014744549,0.00016285638,8.755817e-12,9.875519e-08,6.389095e-05,2.2552359e-07,2,0.98525816,2,1
98,0.00084953476,6.941275e-10,3.2057744e-14,5.668527e-09,0.004804163,2.4917367e-06,4.3390463e-20,1.02658705e-05,6.2994586e-15,2.5328873e-05,0.00034939795,0.9939587,11,0.9939587,11,1
99,7.427672e-05,6.050252e-07,3.8347727e-07,3.5517314e-06,3.9129216e-05,0.0001274539,2.9890582e-12,0.99655116,3.7698424e-08,0.0029479002,1.7880915e-05,0.00023763745,7,0.99655116,7,1
100,0.00016751248,0.00047570575,6.391292e-07,6.89066e-09,0.010398299,6.331444e-09,6.313534e-17,1.0724089e-08,0.9299108,0.0043079965,8.087934e-08,0.054738965,8,0.9299108,11,0
101,4.9648435e-07,1.5342271e-06,2.483107e-07,2.3790755e-10,1.736507e-06,8.866485e-11,4.600948e-16,1.2606523e-11,0.999995,6.518171e-07,4.7958243e-12,2.7985368e-07,8,0.999995,8,1
102,1.9273863e-10,4.613051e-21,0.0,1.2632119e-23,5.5632526e-22,1.0,0.0,1.5418137e-17,0.0,1.3383251e-17,7.005043e-34,4.0171332e-36,5,1.0,5,1
103,0.00066786335,0.005752323,6.309453e-09,0.0002906993,0.3743941,2.6114389e-05,2.8426322e-11,0.0041256496,8.022745e-05,0.01976245,0.52848244,0.0664182,10,0.52848244,10,1
104,5.3974572e-12,1.7539879e-14,5.1344696e-08,2.7387746e-16,2.2439726e-09,3.9019647e-16,7.842197e-26,1.975932e-18,1.0,2.6337086e-12,1.6071348e-15,7.0257657e-09,8,1.0,8,1
105,0.020252617,0.0031273419,8.380301e-08,0.8573879,0.00943941,0.07566685,3.023377e-10,7.123236e-05,3.5433131e-06,0.024743168,0.0065896353,0.0027182417,3,0.8573879,3,1
106,0.0043181814,0.0014746308,1.18084635e-08,0.64706415,0.03582118,0.2631199,3.3271455e-11,4.1715408e-05,6.9176434e-07,0.04236587,0.002086456,0.0037072003,3,0.64706415,5,0
107,0.00011600263,1.0827398e-10,1.7158763e-08,1.639939e-11,1.6995935e-08,1.24707595e-08,3.3693026e-19,3.067274e-09,0.99985266,3.1158088e-05,9.939759e-11,2.2130071e-07,8,0.99985266,8,1
108,0.00021664677,0.99753225,1.7856054e-10,0.00030511006,1.25824245e-05,2.7366925e-06,3.82406e-13,6.5413237e-06,3.1529693e-05,0.0016675356,0.000107718006,0.00011731583,1,0.99753225,1,1
109,0.99998343,1.4700772e-05,2.1423362e-22,4.6115643e-11,1.1482497e-09,7.136989e-07,3.934686e-20,1.7784255e-07,7.4000777e-22,1.0309691e-11,1.006278e-06,1.335583e-12,0,0.99998343,0,1
110,0.031025708,0.001638383,0.009548646,0.020456322,0.008826263,0.056392755,0.00043918742,0.80112445,3.8810576e-11,0.0012489839,0.067961924,0.0013372934,7,0.80112445,7,1
111,0.3569571,0.11378069,1.9087588e-06,0.46379703,0.002312673,0.022183761,6.3473435e-11,0.00016504734,0.0016978787,0.018346371,0.0030612955,0.017696226,3,0.46379703,3,1
112,0.09073074,0.19328226,1.8230068e-05,0.61867577,0.0022036287,0.05766417,1.3996398e-08,0.0013130107,0.00095045124,0.029278236,0.0043262215,0.0015572526,3,0.61867577,1,0
113,0.00042214262,1.09158e-08,3.1968847e-23,0.99956805,5.5013396e-07,8.2247425e-06,3.746289e-22,3.342596e-08,2.4572748e-18,4.0836343e-07,3.4272896e-09,6.333579e-07,3,0.99956805,3,1
114,2.9966062e-12,4.677142e-21,0.0,1.2229472e-22,1.1882684e-22,1.0,0.0,8.165273e-18,0.0,2.1609951e-15,5.9462307e-36,6.796925e-36,5,1.0,5,1
115,2.2115003e-10,1.740148e-15,2.5842105e-24,7.194405e-17,5.7284573e-09,7.880905e-09,5.1359802e-33,0.9999999,5.456963e-21,1.030876e-07,2.86197e-14,1.0076033e-10,7,0.9999999,7,1
116,2.8583322e-10,4.4167066e-21,1.3811945e-22,4.5406925e-17,1.4369136e-11,1.0623842e-09,8.6911627e-32,1.0,8.330197e-25,8.712243e-09,2.0724304e-14,4.6237243e-11,7,1.0,7,1
117,5.2593714e-05,1.0969459e-08,6.8872014e-20,4.3724737e-12,0.009011734,2.5961997e-08,5.064729e-25,3.1673814e-08,2.2514209e-13,0.9908023,7.8359175e-05,5.5053122e-05,9,0.9908023,9,1
118,1.1381106e-08,8.963813e-22,1.6283736e-14,9.6619605e-14,2.950684e-11,1.190569e-10,1.0,3.9974097e-23,3.2189041e-22,2.284195e-11,4.649328e-14,5.575544e-18,6,1.0,6,1
119,0.00011354255,1.673603e-05,2.6922992e-17,1.670049e-09,0.0051842993,1.6888185e-05,5.973502e-21,4.0405753e-06,6.0771027e-10,0.9946491,5.152016e-06,1.0230033e-05,9,0.9946491,9,1
120,0.0005570268,3.3321243e-08,1.0013013e-21,0.99942684,1.3027189e-06,1.2298183e-05,8.97794e-21,7.064812e-08,4.468415e-17,1.151647e-06,9.625922e-09,1.2650539e-06,3,0.99942684,3,1
121,0.031135134,7.029162e-08,9.816053e-16,1.0283523e-08,9.705357e-07,7.910218e-06,3.4747602e-15,1.8026034e-05,8.5198514e-30,6.604869e-13,0.96883786,1.187493e-08,10,0.96883786,10,1
122,0.009558718,1.2738042e-05,0.9889948,9.918651e-07,2.1826817e-07,0.00013102425,0.0012162528,4.674653e-05,6.8254546e-10,7.400639e-07,3.7550395e-05,3.0499064e-07,2,0.9889948,2,1
123,0.011093919,0.014480368,7.035849e-08,0.0001703371,0.19478862,0.0015856063,8.821171e-10,0.0057991464,2.8442088e-05,0.73963517,0.021548841,0.010869449,9,0.73963517,4,0
124,1.2438836e-06,4.7090817e-18,1.0587164e-11,1.2039327e-11,5.312034e-10,9.584151e-09,0.9999988,1.2850215e-18,1.5372707e-19,9.605119e-10,3.9417705e-12,9.815216e-16,6,0.9999988,6,1
125,0.0004401488,0.00078704377,7.4462086e-10,0.0001547424,0.4231984,1.9140463e-05,1.0844931e-11,0.003682101,2.3309596e-05,0.0058387285,0.3683262,0.19753025,4,0.4231984,4,1
126,0.0002870671,1.6339548e-06,4.0782566e-06,1.2474393e-09,7.032034e-06,2.851244e-08,7.029162e-14,4.065284e-09,0.9995838,0.00011617688,3.4735476e-10,2.0406026e-07,8,0.9995838,8,1
127,4.988349e-07,6.059402e-08,1.9801484e-13,1.7264896e-10,0.00011694544,3.4357996e-11,6.4614757e-24,1.2219524e-10,5.5441833e-05,8.952944e-08,1.5872932e-07,0.99982685,11,0.99982685,11,1
